temperature,rainfall,humidity,soil_ph,nitrogen,phosphorus,potassium,organic_matter,irrigation_frequency,fertilizer_usage,crop_type,crop_yield
13.701570389317668,51.58195008600443,46.57445599489908,7.168340488718081,37.3463754545933,17.52280228809551,72.32252019720508,2.998285846330936,5,22.114645838962065,rice,0.0
36.72519015137243,37.36989069793848,53.73657627597598,5.765826201221504,20.141961913321733,29.16822060010732,191.58075387635736,4.08953658307664,2,63.953121049566185,corn,0.0
23.193789596107713,65.76189174934603,59.72880377988232,6.581995556413561,27.158449020712027,-2.7000515311790316,183.69937520915755,5.3654077719999735,0,67.65129887138013,soybeans,10.55624205970476
25.54022563750339,4.257744994447808,61.09140892694157,6.957280404615241,41.94762861876938,19.86711726139273,219.51830971976878,1.5612798989431305,3,1.8606237151120193,rice,8.69187163971257
13.602014510292346,3.112501565950754,60.55105376327729,7.9558223221467665,38.94647187573872,19.153449940018415,192.3047386512656,2.7747373575086463,3,16.011563005909547,soybeans,0.0
20.64493820379854,14.19135787699582,85.38055012782775,7.204506539824723,16.271405485189362,16.37090889926654,183.9807470281603,0.6215683401266716,2,47.50641216633,soybeans,7.59135849577625
25.88738071767893,8.690574325757503,75.70163222334281,7.289056687375519,33.514799003522015,33.80981236508506,111.03005347463896,3.1926515326480245,3,115.1161192615753,soybeans,10.314346845622612
15.792051380621578,102.70177785011991,70.39526070453519,6.583826627929361,10.217747506251897,12.90136432915383,153.00160854249668,3.3653942419251406,5,25.931291844393396,rice,2.935589461604426
28.005584146765376,12.372707909027698,55.46863589313911,7.910459145203504,30.469349020603698,26.174369417885288,223.83255204002788,2.9608378845572405,1,54.99380496016104,rice,7.801352989675316
20.194890480649562,186.20514047170468,81.18951921106473,6.909762795959497,48.97767016745977,22.85002230964867,285.7953815566347,2.3454664290016902,2,81.49647395835662,corn,7.9231026881863205
22.666450001653786,20.541156216571466,87.75302557424945,5.638912089826429,20.521072827310135,30.092154020284127,195.12373081271883,0.9504854838116747,4,219.45605805384272,soybeans,9.252399670045332
20.186347102164824,10.051855198942643,81.05991412751132,7.9033699701251905,21.65676954508418,14.662487321779956,216.39055367870617,3.3735336834117686,2,39.462977640032406,wheat,6.842044369381951
39.818225476071504,77.96065487971737,40.078255259573645,7.197903272539028,37.640297815728594,14.136248807009927,247.62390784764028,4.455434483915325,0,14.336041486115658,wheat,0.0
24.892022202096527,53.750810267075934,71.82006850917035,6.0569559788715175,14.57198484790354,28.768559259819188,159.45530318998752,2.408981544266568,5,67.19185624282441,wheat,10.418823352429378
16.538312568352797,34.47725543617169,42.556769072105034,6.020507032600757,23.67244970114961,23.40257046664088,218.3407021642721,3.440059929023145,0,137.3266006637837,rice,3.2519657382131575
31.580359296825513,40.524914955781036,52.880361016686095,6.796575545140762,35.96441137581753,7.640501226585931,162.97549468339207,1.4318556865799494,2,11.63762523245564,corn,6.687718656961801
15.233250800231822,63.505946986448315,42.97623501738858,6.963184795267585,23.65714152310597,15.685559884293838,243.24122192455056,3.457213063692514,3,55.2834940403711,rice,1.4326057525547202
26.670908760038042,12.967997284335336,70.18977264746938,6.697292265631207,27.640300127890285,23.091061230784486,207.57015239758664,2.6066177022553427,2,1.7945197475215093,soybeans,9.143702032955412
9.322639008961795,280.4315616023852,74.32949567463034,6.811308673442885,37.44185710315035,26.702113772372712,214.92259069907197,2.2375820493970857,6,3.4135215159678585,wheat,0.0
14.374511608812556,184.03199889450474,45.72438190329525,8.19995737457638,34.21546083536561,14.56615477445636,160.87007012907054,2.2396363587838692,5,65.96222019979065,rice,0.0
26.574889886952988,52.53765450662784,59.19194415224898,7.571543152234886,32.66818396295402,-3.314047918535529,235.35161798053923,2.60638841796699,3,35.410296595575005,wheat,10.780157233710291
30.907732639963285,11.128588923444667,62.811825447777096,6.690635591265024,26.608777207299614,24.185785485896265,304.2356460615508,3.3824333156925355,4,186.50226534275188,rice,6.855160939254283
26.370946249519765,57.00738976376844,58.452651088045826,7.4413105807674835,33.700611152689554,10.237434480448194,149.6044152285897,1.6878367988044822,5,92.1691052709575,wheat,10.456352236604578
24.074813740894076,3.7468685917146645,46.05125002425965,5.467476096472461,28.762673199002435,3.861289615020709,183.0120496176238,2.6028846684321474,2,60.50135300836702,soybeans,8.983492503014162
22.59117043528569,1.5566058261809739,60.94738950937377,6.897927049946809,34.57805609925785,-2.6586073998731266,211.58037370840458,2.958528222000852,2,52.413947954040715,wheat,9.301823114134143
13.171824077060581,14.898937656944828,77.55890239042091,8.30930634973311,25.03067974882022,26.51184688158193,239.32031059979082,1.9009607754681408,4,68.76532601948756,soybeans,0.0
19.24124633284233,31.052765093671947,43.550383226662774,6.281954104607626,28.17431025620459,21.02893960323973,172.02268573552655,4.796665201675017,4,4.127921487607571,soybeans,7.271462815721683
21.3148898323217,101.35099625954203,44.00900070409517,5.652366071380915,20.10042207447986,18.194748954301986,58.348485492863006,2.1465045199386585,7,223.2997058577851,rice,9.262426348716618
33.45697780975132,64.94514894089446,57.73856459179921,5.8479111114069395,29.64992389993764,31.112194903702093,267.95947470820124,2.3305630863665097,6,637.898506709931,rice,4.658157003949276
27.74894631654769,67.8768952374661,87.08628558094625,5.410366962657612,21.88999136371155,25.09859746418458,238.02530597920713,2.021692050177502,4,20.026615212813947,rice,9.651325406383705
10.895678757098128,27.712178970370694,73.42863233614571,5.715238091872297,18.85953549838007,32.93040034177533,112.85262347566675,4.798480087138118,3,12.826865347522162,soybeans,0.0
27.59267175515836,21.22742663447413,73.93349783362824,6.129491901409971,32.586611478553884,8.858116222664028,169.62156041102222,3.5529052285994815,5,15.499140716282579,corn,10.18082477960951
21.919341756669468,23.184282527364854,58.09599954189325,5.094432980821358,32.127397758576606,19.723595008368292,278.4091214763663,2.063407993756358,2,108.183499258779,corn,8.367530031663641
19.58462399755233,219.70319457582522,69.68303956042692,6.515618333949603,37.82873734948573,7.066293000415886,272.3898209228933,4.106231558859969,6,108.30564262758067,soybeans,8.318250156918083
29.893410310726942,2.0467871021964337,40.50655920138717,7.402277173786647,25.68874430424901,18.16494134515626,246.93200113394724,3.2006986942888784,2,188.33759501823596,soybeans,7.358100703858855
33.24799617996761,100.88214958778694,71.80480232047711,5.5922438198530795,34.08052846836756,18.01107316986658,191.19437830200687,3.2572534211115016,6,139.3626731067194,rice,4.540819217011679
32.45024095292959,43.217587067633126,85.66434737881184,8.019283923641769,35.50797572273663,25.012909098104565,204.1493709406255,2.6555227912475474,3,59.72729296360868,rice,3.0855470835140446
18.28625981421889,28.867454051732977,70.62867341724096,7.0107920885275945,34.44773807831595,20.364511049135185,193.45370974369368,2.2505840130430266,2,94.89569130514963,rice,5.140187063051148
22.526300993190283,64.59607837444352,83.68492967331724,7.530580585624057,21.74346317197858,24.987257106239326,256.4119891634419,3.337766099054601,5,116.56649126931471,corn,9.491161038632162
27.65010745122851,33.3417151799607,76.19865277330469,5.842165446147863,31.49363482271189,25.627521065111154,156.2078796752445,2.4549127700044098,3,71.89501734791563,corn,10.082410126041284
32.80436101697887,103.34531706338834,46.02792082018451,7.354525227066616,33.641402960546614,37.23942941906513,159.71001725578975,4.816755629575105,2,64.55977561739472,soybeans,3.6690484298723236
21.16660609723768,115.48142398101872,85.12266536429209,5.408066099604687,30.07178466907942,17.477626757711004,250.5137293418008,1.7307088947568958,2,103.59120219553431,corn,8.26475101048878
23.514728186689464,27.38493506770124,43.322192217788746,7.390247500836509,9.135223416289154,12.471818394668968,197.7819272244219,4.5361567728549455,1,81.52572997489592,rice,8.606109106661405
16.149320207951774,16.205395354257096,66.6983736273882,6.671839339793531,31.6048962397348,21.968668922531272,268.9233677726904,2.8886811512021993,4,103.26624975978302,rice,2.138161129629046
15.430347007354634,44.867356097045466,47.10685618967288,7.053251219984784,52.12531039397242,13.581759782883651,166.42438965097273,3.299085734021106,2,94.89553952686039,rice,1.1520123276872825
31.500206579153584,121.72779697617995,40.5853305365452,5.324405394375148,26.399607312430174,31.855686147492285,197.26108198305874,3.8331577666294345,3,127.01003580225017,rice,7.055300783571155
35.84992022856658,11.828044947501228,61.10171300638195,5.604930157723396,22.71922902144679,17.73425568843814,153.87935075780234,2.369750704995564,2,102.9469253048409,rice,0.0
24.42391902735733,48.77107288497878,54.75203538270781,7.097228218253385,33.73348559711398,15.475389057008076,200.36813407117836,3.8642483846986364,3,73.34328323486547,wheat,10.341999993762213
33.02826318313619,49.92390001127717,64.30002468988015,5.551651995775799,33.123782104665715,16.229474230791055,126.07265315006005,0.29245614461882274,2,114.50651420236537,soybeans,3.5286269127793526
27.893088200381072,66.04650075634278,68.85999433672754,6.963206292099123,41.92735165416414,25.747339387773128,175.61832895225186,2.280010466778061,0,59.68955625666121,soybeans,9.375966126200266
19.839041963159005,7.053281485133021,42.186953615447365,5.132862193539754,17.421318440911122,18.73802413414812,128.1873067535941,2.0759371926589347,2,27.663824855483156,corn,6.010796819135547
27.891164844067312,62.908245456355495,46.15016475618728,7.3481742126666685,37.31380252574992,14.866665438956941,234.6961616595629,1.7464939876282384,3,0.14192267599470187,rice,8.40442828563683
37.304292531727754,119.86266031446225,67.93211982252127,5.267476685231491,35.904220612514635,33.32281534098825,235.82946698798258,2.785045161921049,1,82.0899071630004,wheat,0.0
24.71339168712039,9.903228039007228,57.15836765863291,7.052299937679523,28.57853463059454,13.150641274706,113.48686347578276,3.385749968181695,2,89.31975113092051,rice,9.636824846868668
37.51714924651205,13.560479584358099,76.45867437747239,7.125630933646001,33.3868731792169,20.28452859226395,266.6942872750286,3.702659998499306,3,357.7301041630954,rice,0.0
4.042039167282045,177.7088519430756,72.614582429597,5.803228181570425,40.29457481598357,25.218449212881843,324.8707563209927,3.240876757200408,1,44.85996715782298,corn,0.0
31.57522003500179,9.982152737757895,82.28021814949534,7.082026567084727,38.72315380028451,6.949319116663414,202.30031933681704,2.334306535106453,4,50.109518974233815,wheat,6.278206747558592
25.69637654590537,96.3394883878329,74.62464133346126,6.760442263333556,18.569806879262714,23.8420840112474,167.94428698876777,3.369016437825167,1,22.539556186524848,wheat,10.832929285276533
22.60794119627306,33.89104712767745,61.49655386950741,5.961158143807261,38.20158186755484,11.559138596156405,341.2165295501523,3.1242856948508506,5,7.314536893739304,soybeans,8.478881062456852
25.73408621228402,14.199848499718524,73.64833111972162,5.491445315923792,29.353113949674814,26.58226224667202,134.05157508487446,3.936056167936016,1,148.19443672503,rice,10.0150797761226
9.099448683192858,102.30030008724245,53.76905871277093,4.537374308327421,30.728740980155155,12.29879190464819,201.00532334345493,3.7769367029315166,1,28.72569152963275,wheat,0.0
23.242624897299905,29.466866277997788,55.31567493891063,6.8496500472996935,30.731969910016947,25.542152254790885,208.98111363159617,3.030476413920629,5,93.88044264209942,soybeans,9.879052144968256
27.85690057209397,36.161493455055904,79.44925799603966,4.935197228637945,28.4975701120174,28.8466645303577,267.25738102262073,2.102746993838743,0,116.40249054615461,wheat,7.63762453094978
36.82315235793213,22.254497958890394,62.32097582007911,6.595344199441308,41.91707497107065,26.89149220506244,217.98694875633942,2.3470498441679193,2,63.72143712395908,rice,0.0
20.85383825381082,44.94106713425393,79.91901702591763,6.236551783917751,29.16282040150788,22.01053318590482,175.06830521057742,2.450210640361967,2,209.03173739370436,soybeans,8.142934147024029
18.532051176854498,8.927864880881568,81.12111868341393,7.179142775438195,18.804538716168313,18.149592456562406,152.4407814806022,2.684733666083744,4,58.66180617483546,wheat,5.796321683222768
20.98594365132371,24.80354531817368,82.8781168830642,6.197954500510136,26.064701440302713,15.388643389321249,182.90890898769322,3.2680504275897535,2,33.534494451225896,corn,7.906795661059581
32.32321694161659,174.35790209105718,85.83176179206036,6.1705522136529085,31.786947168104756,31.76827752653683,149.65363195274278,3.7151743901280585,4,226.3513650227403,wheat,5.688149971454409
27.630008877277476,14.92929402120031,61.54926102566481,7.231870704288296,42.29214784297051,14.404038238658854,202.39126598923414,2.9488813069846223,5,197.73492073130097,rice,10.765521091524567
20.76191836986369,53.46286922585514,55.94334091605694,6.835058029084117,36.03094684948834,11.703471411440031,171.79019100697568,3.0161247879004724,2,17.917445062333336,corn,7.965777027278978
29.10613946490685,19.666210219446352,69.1099373297057,6.816155957182779,21.49464721252956,25.32295148026264,125.29811033551248,3.143306305000004,3,2.6303953916569327,wheat,8.245498841289043
25.776620394784324,74.24458453535824,58.55862117188138,6.969267589808526,54.85189916678891,13.630905574508038,262.7572894187452,2.48409468686766,4,9.429480745392848,wheat,9.209425625621293
32.74915992426311,7.013338980506838,70.05370834001165,4.964427876792894,32.6477531097798,12.399492020270984,175.11637382854803,2.0746077423570437,5,33.76392753213842,soybeans,2.5785981987439275
19.38357524898118,175.03052272122,75.27929313219123,7.256788679986982,42.753907379990146,8.45116590264188,136.59315975123437,1.2445621026892901,2,358.48727171026303,rice,6.8895639853918365
22.378702827217854,30.23754610823689,74.42025092460685,7.112468794013602,28.48285566422771,16.136721284315858,191.58704327562293,2.3048506419231276,4,81.76138466081791,wheat,9.882127446863038
21.86313477494274,13.462677174886013,58.72764435100606,5.4833168714235025,35.33359244705449,19.338279808828055,203.41857829838293,3.473145453267787,4,46.72262609530285,wheat,8.932473295194864
13.291880414943051,3.8168861277968533,48.34301008493764,6.2559195263257985,38.39468504518405,21.944733821285592,112.67666372104831,2.2970885619604324,2,219.56706368421007,wheat,0.0
27.368962216516607,9.301897005229696,61.52646692311038,6.460692712372369,42.18194711754256,27.610449954395868,216.58238335628815,2.76219296257406,3,60.35557425027569,rice,10.76255335228261
27.088442177439113,36.674917271479075,47.12970720409544,6.365503215598268,40.57368305378225,24.21518338932635,147.64212156548678,3.466431287412317,0,37.86848640414961,corn,10.724346381370948
25.040907653139687,20.549253990258332,84.50485175919042,6.833859966568535,38.721970000729776,18.47302224357456,285.5514404595394,3.5206894964226687,7,283.39456007669094,rice,10.794557277275064
23.123302932998826,88.27049420610787,57.29387303689287,7.9313667818311835,26.849132688058916,18.41443458896224,226.19802560383675,1.920467147833961,0,189.39095850232232,soybeans,8.398140370572643
13.677034063596686,28.18385953427962,47.72298736116619,7.581766727672829,24.282539580439387,24.08125975132147,180.00500049453416,3.9970593564536414,0,185.5775729452024,soybeans,0.0
21.63483741787713,14.29846184879255,41.272387995287545,5.187780806568593,33.326075103241976,30.180561303428554,162.74161148413248,4.1273500893554855,1,71.8023533282438,rice,7.9103359246844365
22.258283867785845,48.00494582867339,72.29111931432422,7.1220699903060485,39.33128072341069,21.0105135958656,194.75161462181882,1.8701501427814402,1,155.79770264642147,wheat,9.582020105332198
18.58178184622705,61.341130347967244,71.84511587273715,7.82893331953541,27.77279299223393,16.24695316631673,230.63953707916448,2.176163130358846,0,19.766266323187452,wheat,4.512828757839257
23.709714306671927,9.138597384292341,57.03020832906458,6.886808520689202,40.651719657143865,12.057071991315636,198.72529357074,4.191090683146191,1,85.14935509643533,corn,10.05438860448237
28.232406854516306,9.173263506538035,43.58559444238255,7.5909804251859665,44.52616745486179,8.438357884702196,189.14205964315718,2.853146478744699,5,412.5582805914609,rice,9.315287936180999
40.08948720968424,1.8680364004741368,60.4814447447616,8.512270445700764,20.836790809265803,25.330157376348186,202.9185145408948,0.7802220525481491,0,34.38411230234188,rice,0.0
26.39662250265471,66.66650603949171,55.56087475316968,7.523709546106981,21.6307929620372,24.62382818911646,169.80705343815225,1.6003184952673137,6,158.1590910641061,wheat,9.687367938564702
27.060403125782116,54.50312625735495,73.85603198675047,6.749308595641729,28.596249410946637,24.61890820085329,182.8397036578481,2.750630374827519,3,67.42830468602985,soybeans,10.810168620185044
24.404432673870662,32.182708481764635,70.28896247263452,7.5450884740847535,33.076126681891964,18.97072442918355,95.7103780547498,1.8369573497153981,4,4.0619601692739575,soybeans,8.503269614379816
9.649830277607668,92.94962453380751,58.229686409877004,6.644887833096891,24.75432986232949,31.255477967134006,248.6863115426184,2.586576229363559,0,143.9776988520172,corn,0.0
24.787888996406267,81.90991605846757,50.894627712749504,6.523903043284956,43.52202678867144,16.12705204332146,214.9398890160881,3.0323962136835787,7,18.460714002103096,corn,11.15135544524649
25.481841679528213,44.016550681796076,89.40179830777959,6.148585764286268,34.24066861518451,27.642153897657643,161.3272077983285,4.462254604034729,4,99.82428389422508,soybeans,11.180743763246346
44.70593689988229,101.35053132645014,62.70008105980574,8.063413358832108,30.394470482407396,19.690056840083656,294.9367490677619,2.709546083772211,0,8.95573724293583,rice,0.0
23.46111228175102,11.523592518528677,74.41371178901186,5.681571334057999,15.640904761314724,15.1331938825653,204.35082401961932,4.072541799572759,2,293.4964556017928,corn,10.355590046243492
27.4123787386689,5.934651069514229,47.02764837891804,8.032367724678116,16.841841835724928,24.74024245854209,148.19282140124017,4.42876016203677,8,34.49212714564491,wheat,9.128197115360086
24.722305842358054,15.718390286405395,64.27948498296989,6.999864123740371,32.810092502818065,23.27708894947195,242.83687107352293,4.434309669352076,3,25.678396253493517,rice,10.23248717025694
15.650575699043744,2.9390553364981353,41.37683599347327,5.100693825198059,8.674043738451637,22.85578207413541,219.90241082546314,3.284754593385568,2,13.826992066960669,wheat,0.0
34.142582516120164,37.87570214169719,65.2727558955225,6.8676492929914215,40.12637409644071,20.65022737644959,219.72899927421096,1.0367108521610258,3,291.8811850632545,corn,1.4824667381597492
31.015464261494195,137.91906027009833,88.20087035588512,4.399973492348376,28.418461556276796,19.69685534626535,178.71221976742046,3.460824865403865,4,124.44606270534477,soybeans,5.733928656390192
31.328255576344375,2.006920820469112,59.210335649290016,7.125508016831036,62.430929695947334,39.10697594296351,222.52478618890174,4.048399887813541,1,135.34821722944605,corn,5.727953337326919
17.72490036164209,6.511693999155837,41.94980062874558,7.385231482988991,53.079162506161104,29.474053161569383,186.91208548894528,2.9189328945645827,5,69.19570118522738,soybeans,5.011563672936478
36.22235448748879,30.092162415096546,41.54778954596718,5.907644044347946,28.185509307524832,25.782615159884095,227.79707258229212,4.744583870075249,1,64.3838646520694,rice,0.0
13.785191497661753,135.81043269379973,59.39933799734347,6.623547695955582,28.936629974686852,20.894393265627105,104.75277729946806,3.8598335614674575,5,11.655768507055846,corn,0.0
29.694856750402163,19.00128055283935,48.001246823159704,8.454157433750286,39.9558151400203,28.057257604773355,178.30632685104055,3.568273377152784,2,82.06194708674758,corn,6.608184688559434
42.523645006479825,35.386125188567256,41.167604816409295,5.994253295738063,47.031726099180375,24.143958211131615,286.10775489040975,4.0863807112058375,1,28.357916106091363,corn,0.0
17.075709398954494,2.123086650052585,77.81068069750884,5.4410924129434,13.619709425639833,20.209638022192284,161.64662722998497,3.333369851260878,0,377.85999286873323,rice,3.5200091330705163
20.469618163177824,8.028582566820946,62.92615044409453,7.9816634024625985,12.136245346453133,17.571485397872678,169.80808512534065,0.5071895006046465,2,159.24870928510487,wheat,6.370233816018609
25.79721092070113,215.73755422666895,54.46223859863272,8.462587190530794,23.779651944456184,19.352661298698493,177.60193307750126,2.5008610485296345,1,53.27169331686646,wheat,6.941982836955244
20.972194767070405,167.79021539099546,85.00415915082404,6.503695671847847,35.82737583173864,-5.363405887024445,139.25969320556783,4.197168027247853,2,16.409812717610677,soybeans,9.224207836807237
12.594692551470938,0.2476111486913808,45.80694801002628,7.511463035408356,34.968735905075974,21.684806714381136,89.58596118858739,2.192408659901704,0,153.86611916005452,corn,0.0
25.54850379844822,151.63203993394077,87.79594144776595,7.841475915530881,40.6977145498385,16.092191359117123,188.47068007381935,2.776527494763061,3,13.016992535576874,wheat,10.09114562955307
16.50157029019116,50.96048067842504,55.698335868867645,5.757515767461616,18.003024716346918,32.74135998626307,206.79297120408285,1.9551636860969288,6,20.98988428584071,rice,3.5413208148641266
28.788739445081454,101.21672834882554,84.42018361543407,6.0146941646321315,6.838561370311233,20.154752566494036,197.3747465730674,4.783922595201769,2,23.764889415314745,corn,9.942598355325378
17.644606126129574,30.324613454600474,70.14714382397308,7.730874513154735,38.58014195302145,10.488292643720305,192.75607190260567,4.681492457418015,0,81.3938673202758,soybeans,3.9787137710912193
37.39947524014032,36.24180343488855,81.33536798707436,8.18501427870851,21.718037270347654,19.600958766975058,202.15204354251938,2.116131104859271,2,154.6729129827407,wheat,0.0
18.733973661310102,33.554274975443,89.2006581605232,7.062880860174355,9.815121356113622,11.631031319499966,251.1420735775382,3.147298000389084,1,37.733676351946634,rice,5.481273011851247
22.423507870354594,54.96026185327917,54.420271890937286,5.620185646497946,31.450637459593818,23.787259325699733,190.47769070353917,2.3195059522359522,6,8.8470420084932,rice,10.07442374318714
31.50813773895736,7.520872710472859,88.05677427037965,8.487061111699441,37.931756882186775,22.327578914715883,171.2958711456365,3.614944639031378,4,62.4626218983878,soybeans,4.383361603515613
15.153085468528358,1.5215990459985635,59.47409474512102,5.969029102188036,28.779428678787227,27.662717048866142,185.9437257555957,3.509683077242329,1,137.8763752106787,wheat,0.0
26.819679476833034,18.403404400689045,59.275595236846115,6.1648622188285485,25.421516138175107,13.672945666443477,228.9673379878388,3.8117055716132655,2,25.059676982884632,corn,9.850586536531123
35.45714203425943,60.98491737704197,57.01935521272529,6.842337834489621,28.406377678540935,20.272064769825175,270.6013439271625,3.331918447707887,5,24.83646306940084,rice,0.0
12.14013412351018,11.273152721830519,67.07038036737926,8.054160420714775,26.294172375992172,9.079825636586918,168.5928130415411,5.935406206388468,2,294.1756100892509,soybeans,0.0
26.477070868258433,55.955920466598954,47.707252158924355,7.353975976552224,16.51952888059833,25.611958255397717,204.94668935144418,1.972076234989261,3,308.2461372987924,rice,9.748281830618124
27.07906235398739,175.1815195114605,67.68557426790056,6.914865500361911,22.853193230095684,24.150969443520978,216.917872096798,1.2893966455634858,2,465.2862819130626,rice,9.38153165821046
31.254582974218483,4.930319686089348,67.0852406205002,6.963288530118106,35.212799050138145,23.966440168220565,150.37109966355885,2.6069097992985384,1,164.8488568236809,wheat,4.7104807802166615
15.104394312975344,55.82895419522681,78.0950906302435,6.543514668643466,33.216785413765,20.01295225085553,201.02085836064592,1.4320117344397325,5,20.848177386571283,wheat,1.4173783695695132
14.43634709532579,29.326891987858676,81.68249809687927,7.058139514518507,31.680598059668203,23.318183126310327,126.71630713289524,1.5075377299940071,3,23.823373863686406,corn,0.0
29.175532524935182,101.30158110967582,62.0220675156212,3.970439922305697,20.048515181466207,32.83471286646877,111.54748481303007,1.998685345802033,3,41.58567772431701,rice,5.805135557015688
27.37587738586549,9.749054952932191,55.116662467574685,6.203392540930202,28.18496837864333,17.71924594366389,218.33732039461285,2.0778110945683723,2,38.29199674911656,soybeans,9.021851183995587
27.003942802767014,58.98449381901769,52.96674486585472,6.7413219349167814,8.229349535571451,21.109161469680675,180.80626293346086,2.04538189804994,5,313.56324542778384,rice,10.45374065299929
27.771585675975807,91.04354307988228,49.73119183524359,5.348985916380493,31.7847666388539,11.310989606548722,210.11402038106095,3.5182189504454113,2,155.62478367621213,soybeans,10.128177821094607
19.559802227372074,144.67161936901365,42.882379109951245,6.88632331781156,44.288577078135674,13.053912307213341,199.1052511495825,2.493810938914664,2,128.7386269430193,rice,8.426790458348227
26.85802957728803,57.481811749231106,57.12239894173567,6.295528779013878,15.258678679578942,20.78250634474646,151.17999756681013,2.82048542512752,2,20.574973471038575,soybeans,10.228761097827054
27.34457978638945,34.37563063057698,53.512384606539165,8.25547569831549,24.140723266822448,28.83146837361526,197.73728490178317,3.894232774500935,0,240.26878920585398,rice,8.944817892185002
19.285188655789057,48.09674277754708,88.32086929332037,8.073019725214856,33.2910677871013,17.94975340598742,138.34493474925725,2.233677475218574,3,175.95074784660042,rice,6.289413580629157
39.926196089158054,101.59164546839557,67.8854413125022,6.034194430881837,42.528426344274834,18.11266776550301,269.54861790007004,2.7354541012952778,5,17.869833817864524,corn,0.0
28.7906633672943,42.26945460345029,57.363851951525376,6.3491622884333045,25.517753836998505,16.744918043965,132.20148275700183,3.3657599860929155,2,204.92641499185947,wheat,9.14373354186501
15.469572022378811,1.54291588669526,69.0233800496848,6.4260524343916074,23.077496707341037,15.721946633245416,190.21073645157094,1.0584321993797787,2,31.779431109311524,wheat,0.6475632898017231
30.252428869070638,133.64527536495865,46.95983506728477,6.048340523840377,10.31076857583917,22.359771645670573,147.8864205976376,0.6150944910494176,4,8.432743199315308,soybeans,7.716462603363968
17.202546638181428,58.48287680055751,62.202187460110146,6.695024984028127,31.034381293081065,8.021938838570843,228.52105866803979,3.346117328797723,5,106.95069091514151,rice,5.613001107687815
